Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4fEpyns4Zdq8rKfElaiZOY,"Never Give Up (feat. Raja Kumari)","Vivegam (Original Motion Picture Soundtrack)","Anirudh Ravichander,Raja Kumari",2017-08-07,270942,42,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T15:46:57Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,desi hip hop,hindi hip hop","Sony Music Entertainment India Pvt. Ltd.",0.624,0.812,1,-5.375,1,0.207,0.0929,0,0.158,0.565,140,4
spotify:track:6F5c58TMEs1byxUstkzVeM,"Roar","PRISM (Deluxe)","Katy Perry",2013-10-18,223546,74,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T15:52:32Z,"pop","Capitol Records (CAP)",0.671,0.771,7,-4.821,0,0.0316,0.00492,0.00000728,0.354,0.436,90.003,4
spotify:track:0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez Ozuna & Cardi B)","Carte Blanche","DJ Snake,Selena Gomez,Ozuna,Cardi B",2019-07-25,212500,76,true,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T15:57:01Z,"reggaeton,trap latino,latin,urbano latino","DJ Snake Music Productions Limited",0.843,0.802,1,-4.167,0,0.228,0.158,0.000005,0.0642,0.618,95.881,4
spotify:track:6habFhsOp2NvshLv26DqMb,"Despacito","VIDA","Luis Fonsi,Daddy Yankee",2019-02-01,229360,83,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T15:59:21Z,"latin,reggaeton","UMLE - Latino",0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,4
spotify:track:09CtPGIpYB4BrO8qb1RGsF,"Sorry","Purpose (Deluxe)","Justin Bieber",2015-11-13,200786,86,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T16:03:40Z,"","RBMG/Def Jam",0.655,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,4
spotify:track:2mwBSO58y92EYmEFpDfmS7,"Suit Suit","Hits Of Guru Randhawa","Guru Randhawa,Arjun",2017-11-10,190131,60,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T16:06:17Z,"bhangra,punjabi pop,desi,bollywood,hindi pop,desi pop","T-Series",0.767,0.869,2,-3.381,0,0.0908,0.14,0,0.221,0.751,98.208,4
spotify:track:1ozrNv9W4KlprAmvgH0Yrq,"High Rated Gabru (From Nawabzaade)","High Rated Gabru (From Nawabzaade)","Guru Randhawa",2018-06-28,179099,64,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T16:06:52Z,"bhangra,punjabi pop,desi,bollywood,hindi pop,desi pop","T-Series",0.685,0.841,2,-2.932,0,0.0942,0.118,0,0.26,0.59,97.929,4
spotify:track:5aw6a4ZzgCe92pV6ODc8vC,"Lahore","Lahore","Guru Randhawa",2017-12-14,197390,52,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T16:08:48Z,"bhangra,punjabi pop,desi,bollywood,hindi pop,desi pop","T-Series",0.787,0.869,6,-2.965,0,0.0748,0.17,0,0.207,0.618,95.032,4
spotify:track:3PfMPWmWolv0DQJooK1f8A,"Sirikkadhey (From Remo)","Sirikkadhey (From Remo)","Anirudh Ravichander,Arjun Kanungo,Srinidhi Venkatesh",2016-08-19,245888,37,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T16:10:07Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.632,0.629,1,-7.392,1,0.0354,0.151,0.00382,0.114,0.456,87.998,4
spotify:track:7xV3MCJ6YI3K4I6Jt1a9H7,"Osaka Osaka","Vanakkam Chennai (Original Motion Picture Soundtrack)","Anirudh Ravichander,Pragathi Guruprasad,Madhan Karky",2013-07-31,368106,57,false,3155s6pn5xsulgsdviduzsd5n33a,2019-10-06T16:10:34Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.283,0.613,5,-7.702,1,0.0581,0.471,0,0.104,0.386,78.154,3
