Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2H7F7EfsVhy0jNLsVz8MLH,"Paris","Paris","Else",2016-04-19,209708,61,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:56:47Z,"french house","L’ordre Music",0.792,0.583,8,-8.305,0,0.027,0.023,0.582,0.0809,0.54,102.979,4
spotify:track:4gvrJnKCKIPiacNsWVQwEU,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix","love nwantiti (feat. Dj Yo! & AX'EL) [Remix]","CKay,Dj Yo!,AX'EL",2021-09-09,188368,74,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:57:12Z,"afrobeats,afrobeat,afro r&b,afropop","WM South Africa",0.579,0.596,8,-4.823,1,0.0561,0.436,0.0938,0.0549,0.443,119.9,3
spotify:track:4SUk1ZTtA6OC120afxrpRZ,"2 Phút Hơn - KAIZ Remix","2 Phút Hơn (KAIZ Remix)","Pháo,KAIZ",2020-12-18,183832,61,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:57:20Z,"v-pop,vinahouse,vietnamese hip hop","Spinnin' Records",0.845,0.733,9,-4.581,1,0.0566,0.0265,0.0109,0.063,0.28,128.016,4
spotify:track:4lsOsGMzO1yCjGVucoWOZ1,"Ainsi bas la vida","Mini World (Deluxe)","Indila",2014-11-17,214760,69,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:57:30Z,"french pop","Universal Music Division Island Def Jam",0.776,0.641,8,-6.925,1,0.098,0.0486,0.00000578,0.0977,0.436,128.046,4
spotify:track:2LOkdHHNKdEx24cQELBaD8,"Open It Up","Culture II","Migos",2018-01-26,245797,55,true,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:57:52Z,"trap","Quality Control Music, LLC",0.767,0.869,10,-3.87,0,0.0644,0.276,0,0.413,0.475,125.007,4
spotify:track:2sHYMLUd4nVLxHPKY05Ein,"Habibi - Albanian Remix","Habibi (Albanian Remix)","Ricky Rich,Dardan,DJ Gimi-O",2021-11-19,129589,71,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:58:26Z,"german hip hop","WM Germany",0.639,0.728,4,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,4
spotify:track:2J2Z1SkXYghSajLibnQHOa,"Unstoppable","This Is Acting","Sia",2016-01-29,217746,81,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:58:48Z,"","Monkey Puzzle Records/RCA Records",0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4
spotify:track:0BVdd3jJxCkZYynVRJ6wTG,"Gandagana Trap Remix Edit - Trap Remix Edit","Acharuli Gandagana (Trap Remix)","Georgian Folk",2022-01-09,165200,0,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:58:54Z,"","GEOFOLK",0.815,0.482,1,-9.634,1,0.27,0.768,0.00175,0.332,0.618,106.92,4
spotify:track:1Vb4HQnN2kZ5Y2KgYF5TDV,"No Lie","No Lie","Sean Paul,Dua Lipa",2016-11-18,221176,57,false,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:59:08Z,"dancehall,pop","Universal-Island Records Ltd.",0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,4
spotify:track:27NovPIUIRrOZoCHxABJwK,"INDUSTRY BABY (feat. Jack Harlow)","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",2021-07-23,212000,75,true,31lti3p7bczl25glbpd5vkbkvzdm,2022-09-02T21:59:17Z,"","Columbia",0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4
